"Subj_ID","RT","Polarity","Truth_Value","Numerosity"
"3",1801.65650229559,"AFF","True","MIN"
"3",1195.35477642091,"AFF","True","MIN"
"3",1400.74784275379,"AFF","True","MIN"
"3",1060.6025384553,"AFF","True","MIN"
"3",994.906764550033,"AFF","True","MIN"
"3",837.356331771995,"AFF","True","MIN"
"3",911.702274517034,"AFF","True","MIN"
"3",638.778377837327,"AFF","True","MIN"
"3",617.027329524153,"AFF","True","MIN"
"3",1571.13716833755,"AFF","True","MIN"
"3",1103.3540763838,"AFF","True","MIN"
"3",996.655461279173,"AFF","True","MIN"
"3",1652.89189533419,"AFF","True","MIN"
"3",946.677468147831,"AFF","True","MIN"
"3",880.974140190166,"AFF","True","MIN"
"3",687.245959068526,"AFF","True","MIN"
"3",864.82231535807,"AFF","True","MIN"
"3",1056.50839279393,"AFF","True","MIN"
"3",1132.48188191504,"AFF","True","MIN"
"3",1585.97230366923,"AFF","True","MIN"
"3",1097.92119912943,"AFF","True","MIN"
"3",1712.06538467502,"NEG","False","MAG"
"3",1323.86046622139,"NEG","False","MAG"
"3",1020.11792619764,"NEG","False","MAG"
"3",1007.70431624375,"NEG","False","MAG"
"3",775.844560266036,"NEG","False","MAG"
"3",1779.53211152968,"NEG","False","MAG"
"3",2334.08991289177,"NEG","False","MAG"
"3",1991.61084927388,"NEG","False","MAG"
"3",1152.82467051675,"NEG","False","MAG"
"3",1105.18679750447,"NEG","False","MAG"
"3",850.641355979337,"NEG","False","MAG"
"3",2247.14085649484,"NEG","False","MAG"
"3",1430.86579592653,"NEG","False","MAG"
"3",3596.38347763153,"NEG","False","MAG"
"3",629.946166011998,"NEG","False","MAG"
"3",1382.56858349942,"NEG","False","MAG"
"3",973.234217450494,"NEG","False","MAG"
"3",1677.73473065672,"NEG","False","MAG"
"3",738.214158005624,"NEG","False","MAG"
"3",1271.26461897371,"NEG","False","MAG"
"3",529.968750005494,"NEG","False","MAG"
"3",3102.0654131773,"NEG","False","MAG"
"3",1877.53157510492,"NEG","False","MAG"
"3",1623.69684288415,"NEG","False","MAG"
"3",1320.71677690663,"NEG","False","MAG"
"3",1591.73044332711,"NEG","False","MAG"
"3",1097.9114455233,"NEG","False","MAG"
"3",1347.33106231368,"NEG","False","MAG"
"3",1869.47901341266,"NEG","False","MAG"
"3",1602.58410229102,"NEG","False","MAG"
"3",1353.05602705392,"NEG","False","MAG"
"3",1020.17660817899,"NEG","False","MAG"
"3",1040.70233577649,"NEG","False","MIN"
"3",1082.08701942942,"NEG","False","MIN"
"3",924.928831057971,"NEG","False","MIN"
"3",1025.7829272337,"NEG","False","MIN"
"3",1367.69353469391,"NEG","False","MIN"
"3",1087.96169330693,"NEG","False","MIN"
"3",716.596280584563,"NEG","False","MIN"
"3",1528.46965489815,"NEG","False","MIN"
"3",2036.85678103467,"NEG","False","MIN"
"3",2810.99599458298,"NEG","False","MIN"
"3",1519.86633906106,"NEG","False","MIN"
"3",1079.46108135279,"NEG","False","MIN"
"3",1445.86853880775,"NEG","False","MIN"
"3",1311.10775360353,"NEG","False","MIN"
"3",1400.08238827005,"NEG","False","MIN"
"3",1434.73984470424,"NEG","False","MIN"
"3",1079.46939089426,"NEG","False","MIN"
"3",785.895857675745,"NEG","False","MIN"
"3",1144.13749767143,"NEG","False","MIN"
"3",1541.56546224718,"NEG","False","MIN"
"3",987.228768380003,"NEG","False","MIN"
"3",1226.62884065176,"NEG","False","MIN"
"3",1068.09817557518,"NEG","False","MIN"
"3",1762.50616593369,"NEG","False","MIN"
"3",2220.04129568216,"NEG","False","MIN"
"3",1234.79389889235,"NEG","False","MIN"
"3",1947.48513893076,"NEG","False","MIN"
"3",1233.71201360775,"NEG","False","MIN"
"3",2300.8421967521,"NEG","False","MIN"
"3",1230.35355286369,"NEG","False","MIN"
"3",849.871989683125,"NEG","False","MIN"
"3",1122.39838998919,"NEG","False","MIN"
"3",1797.37701549731,"NEG","True","MAG"
"3",2252.09670990777,"NEG","True","MAG"
"3",1667.9967279211,"NEG","True","MAG"
"3",1111.61809368042,"NEG","True","MAG"
"3",1262.77895621513,"NEG","True","MAG"
"3",2099.59630343709,"NEG","True","MAG"
"3",1468.27301594149,"NEG","True","MAG"
"3",1647.77166050061,"NEG","True","MAG"
"3",1815.83821668983,"NEG","True","MAG"
"3",2061.52094694671,"NEG","True","MAG"
"3",1588.07922860166,"NEG","True","MAG"
"3",2176.46955659418,"NEG","True","MAG"
"3",1021.93367108949,"NEG","True","MAG"
"3",1050.13857118214,"NEG","True","MAG"
"3",1319.66650318299,"NEG","True","MAG"
"3",1333.16789942289,"NEG","True","MAG"
"3",2012.21982778312,"NEG","True","MAG"
"3",1026.36668375533,"NEG","True","MAG"
"3",1543.34757885497,"NEG","True","MAG"
"3",1806.93396967423,"NEG","True","MAG"
"3",1183.20526159789,"NEG","True","MAG"
"3",1237.37821468942,"NEG","True","MAG"
"3",1900.50357664685,"NEG","True","MAG"
"3",1348.26902203038,"NEG","True","MAG"
"3",1807.9776269352,"NEG","True","MAG"
"3",1010.47444321169,"NEG","True","MAG"
"3",1663.75519896082,"NEG","True","MAG"
"3",1469.18013281103,"NEG","True","MAG"
"3",2156.21893195761,"NEG","True","MAG"
"3",2385.44718719314,"NEG","True","MAG"
"3",2041.58171184146,"NEG","True","MAG"
"3",1262.09829327608,"NEG","True","MAG"
"3",1353.99287724965,"NEG","True","MIN"
"3",1161.81229975883,"NEG","True","MIN"
"3",1251.99371129159,"NEG","True","MIN"
"3",1802.35123938825,"NEG","True","MIN"
"3",2082.17127793395,"NEG","True","MIN"
"3",2484.52958507371,"NEG","True","MIN"
"3",1198.68678923203,"NEG","True","MIN"
"3",2309.58452378452,"NEG","True","MIN"
"3",1206.76267473291,"NEG","True","MIN"
"3",1751.37873161828,"NEG","True","MIN"
"3",975.484164839379,"NEG","True","MIN"
"3",1363.35057927248,"NEG","True","MIN"
"3",2019.31578754552,"NEG","True","MIN"
"3",1462.31350141453,"NEG","True","MIN"
"3",1640.06568755959,"NEG","True","MIN"
"3",1780.10282178197,"NEG","True","MIN"
"3",2253.06539497931,"NEG","True","MIN"
"3",1375.66297585489,"NEG","True","MIN"
"3",1154.95827886439,"NEG","True","MIN"
"3",1598.3312923809,"NEG","True","MIN"
"3",1507.96510917004,"NEG","True","MIN"
"3",1363.55680908569,"NEG","True","MIN"
"3",863.115433244121,"NEG","True","MIN"
"3",2816.99066050124,"NEG","True","MIN"
"3",1685.30923536069,"NEG","True","MIN"
"3",1360.59649488492,"NEG","True","MIN"
"3",1335.98921494058,"NEG","True","MIN"
"3",1128.91558682879,"NEG","True","MIN"
"3",1373.93472494642,"NEG","True","MIN"
"3",1925.6220270676,"NEG","True","MIN"
"3",1074.28999213888,"NEG","True","MIN"
"3",1173.73188685904,"NEG","True","MIN"
"4",955.270451450858,"AFF","False","MAG"
"4",645.301549278348,"AFF","False","MAG"
"4",860.869299391864,"AFF","False","MAG"
"4",709.256825675297,"AFF","False","MAG"
"4",960.323523566659,"AFF","False","MAG"
"4",1017.4544740394,"AFF","False","MAG"
"4",685.073154151612,"AFF","False","MAG"
"4",940.230889015774,"AFF","False","MAG"
"4",605.152069648983,"AFF","False","MAG"
"4",1721.98819715701,"AFF","False","MAG"
"4",758.821483159109,"AFF","False","MAG"
"4",1751.21094829274,"AFF","False","MAG"
"4",1155.96470800079,"AFF","False","MAG"
"4",700.907035032955,"AFF","False","MAG"
"4",612.524924301487,"AFF","False","MAG"
"4",565.58249790661,"AFF","False","MAG"
"4",837.947569073742,"AFF","False","MAG"
"4",578.653556948295,"AFF","False","MAG"
"4",595.417583203251,"AFF","False","MAG"
"4",441.123908242383,"AFF","False","MAG"
"4",483.004856049216,"AFF","False","MAG"
"4",627.72279131708,"AFF","False","MAG"
"4",543.950848147773,"AFF","False","MAG"
"4",497.300517391055,"AFF","False","MAG"
"4",519.036649969885,"AFF","False","MAG"
"4",707.326203488315,"AFF","False","MAG"
"4",649.598729049994,"AFF","False","MAG"
"4",1222.45843423816,"AFF","False","MAG"
"4",1199.07434895487,"AFF","False","MAG"
"4",638.683097631797,"AFF","False","MAG"
"4",328.224956383892,"AFF","False","MAG"
"4",739.821645499993,"AFF","False","MAG"
"4",474.899775115718,"AFF","False","MIN"
"4",389.384694640625,"AFF","False","MIN"
"4",629.326636676518,"AFF","False","MIN"
"4",473.958811547956,"AFF","False","MIN"
"4",592.832887146702,"AFF","False","MIN"
"4",465.904937024982,"AFF","False","MIN"
"4",674.155817454436,"AFF","False","MIN"
"4",875.920129185957,"AFF","False","MIN"
"4",538.952959282137,"AFF","False","MIN"
"4",456.844604106886,"AFF","False","MIN"
"4",1958.89163732814,"AFF","False","MIN"
"4",521.31797327573,"AFF","False","MIN"
"4",554.80741822991,"AFF","False","MIN"
"4",573.235148623035,"AFF","False","MIN"
"4",1394.90118595118,"AFF","False","MIN"
"4",740.15938748134,"AFF","False","MIN"
"4",671.722903440689,"AFF","False","MIN"
"4",279.969865630294,"AFF","False","MIN"
"4",793.436135044042,"AFF","False","MIN"
"4",690.105000284447,"AFF","False","MIN"
"4",443.916179316288,"AFF","False","MIN"
"4",636.517368163955,"AFF","False","MIN"
"4",823.330731740913,"AFF","False","MIN"
"4",440.109170191851,"AFF","False","MIN"
"4",428.750116885905,"AFF","False","MIN"
"4",470.567868703623,"AFF","False","MIN"
"4",1451.97990506993,"AFF","False","MIN"
"4",903.849710648386,"AFF","False","MIN"
"4",563.122771721057,"AFF","False","MIN"
"4",593.098819467665,"AFF","False","MIN"
"4",818.214202410504,"AFF","False","MIN"
"4",576.81517972296,"AFF","False","MIN"
"4",1518.30633023507,"AFF","True","MAG"
"4",764.511211508608,"AFF","True","MAG"
"4",675.597930653377,"AFF","True","MAG"
"4",511.368707625994,"AFF","True","MAG"
"4",855.869300524146,"AFF","True","MAG"
"4",476.037789083673,"AFF","True","MAG"
"4",1088.59278760026,"AFF","True","MAG"
"4",748.242579513186,"AFF","True","MAG"
"4",567.287832264059,"AFF","True","MAG"
"4",850.159327411688,"AFF","True","MAG"
"4",1021.2933013664,"AFF","True","MAG"
"4",757.519375125849,"AFF","True","MAG"
"4",988.913104678417,"AFF","True","MAG"
"4",757.610502572243,"AFF","True","MAG"
"4",751.090830878487,"AFF","True","MAG"
"4",748.66048835828,"AFF","True","MAG"
"4",1084.7356586618,"AFF","True","MAG"
"4",1053.44464254412,"AFF","True","MAG"
"4",734.223299648987,"AFF","True","MAG"
"4",550.559102159873,"AFF","True","MAG"
"4",1327.27104484659,"AFF","True","MAG"
"4",972.705399291052,"AFF","True","MAG"
"4",748.280798736666,"AFF","True","MAG"
"4",625.056317879412,"AFF","True","MAG"
"4",1234.66417664676,"AFF","True","MAG"
"4",498.810026462936,"AFF","True","MAG"
"4",1016.21157097215,"AFF","True","MAG"
"4",519.260861449216,"AFF","True","MAG"
"4",559.087925749944,"AFF","True","MAG"
"4",820.498946518419,"AFF","True","MAG"
"4",854.139331136311,"AFF","True","MAG"
"4",639.320678269666,"AFF","True","MAG"
"4",324.151751063416,"AFF","True","MIN"
"4",515.919877820433,"AFF","True","MIN"
"4",490.51992560976,"AFF","True","MIN"
"4",298.607306455583,"AFF","True","MIN"
"4",306.233638769296,"AFF","True","MIN"
"4",575.949463865653,"AFF","True","MIN"
"4",685.907368168282,"AFF","True","MIN"
"4",384.86097253158,"AFF","True","MIN"
"4",673.189033937383,"AFF","True","MIN"
"4",490.820770979363,"AFF","True","MIN"
"4",802.944984287879,"AFF","True","MIN"
"4",513.556853330166,"AFF","True","MIN"
"4",526.778546328659,"AFF","True","MIN"
"4",308.893329695792,"AFF","True","MIN"
"4",546.180686411251,"AFF","True","MIN"
"4",748.321749210534,"AFF","True","MIN"
"4",777.950518986048,"AFF","True","MIN"
"4",568.537419295098,"AFF","True","MIN"
"4",580.231781418818,"AFF","True","MIN"
"4",603.242186996049,"AFF","True","MIN"
"4",1329.2848542462,"AFF","True","MIN"
"4",535.872196005363,"AFF","True","MIN"
"4",499.753649862696,"AFF","True","MIN"
"4",762.57322883751,"AFF","True","MIN"
"4",547.694321023174,"AFF","True","MIN"
"4",829.952806323371,"AFF","True","MIN"
"4",495.543703175563,"AFF","True","MIN"
"4",456.400935349388,"AFF","True","MIN"
"4",743.048737873788,"AFF","True","MIN"
"4",590.322288033944,"AFF","True","MIN"
"4",807.675232674774,"AFF","True","MIN"
"4",1026.57146186613,"AFF","True","MIN"
"4",1126.59657276867,"NEG","False","MAG"
"4",1350.48157180581,"NEG","False","MAG"
"4",1212.06886962371,"NEG","False","MAG"
"4",873.372858545504,"NEG","False","MAG"
"4",1608.08126080383,"NEG","False","MAG"
"4",930.593262453263,"NEG","False","MAG"
"4",489.796437807632,"NEG","False","MAG"
"4",354.537539369686,"NEG","False","MAG"
"4",497.680655099121,"NEG","False","MAG"
"4",733.312461593252,"NEG","False","MAG"
"4",805.957076749032,"NEG","False","MAG"
"4",971.371850034802,"NEG","False","MAG"
"4",1884.57877611544,"NEG","False","MAG"
"4",1140.34899328338,"NEG","False","MAG"
"4",856.343673468785,"NEG","False","MAG"
"4",730.712102223131,"NEG","False","MAG"
"4",1024.85466776387,"NEG","False","MAG"
"4",1060.41868887129,"NEG","False","MAG"
"4",703.882542051966,"NEG","False","MAG"
"4",1099.33830044983,"NEG","False","MAG"
"4",2070.38346152959,"NEG","False","MAG"
"4",867.701956064814,"NEG","False","MAG"
"4",731.614840586619,"NEG","False","MAG"
"4",946.548740431159,"NEG","False","MAG"
"4",1185.5074317858,"NEG","False","MAG"
"4",745.723943080115,"NEG","False","MAG"
"4",1403.48665868127,"NEG","False","MAG"
"4",720.704524100768,"NEG","False","MAG"
"4",838.56233653734,"NEG","False","MAG"
"4",597.243698077714,"NEG","False","MAG"
"4",1165.22704114432,"NEG","False","MAG"
"4",1432.46700231777,"NEG","False","MAG"
"4",1430.41333612676,"NEG","False","MIN"
"4",981.072559013603,"NEG","False","MIN"
"4",829.330457230704,"NEG","False","MIN"
"4",696.425866473187,"NEG","False","MIN"
"4",1208.28704577525,"NEG","False","MIN"
"4",669.018086534921,"NEG","False","MIN"
"4",798.701679739847,"NEG","False","MIN"
"4",939.66788862425,"NEG","False","MIN"
"4",1128.37813756758,"NEG","False","MIN"
"4",922.480464548134,"NEG","False","MIN"
"4",551.290220513833,"NEG","False","MIN"
"4",1131.44581515066,"NEG","False","MIN"
"4",919.266410667935,"NEG","False","MIN"
"4",825.443560829563,"NEG","False","MIN"
"4",1198.17325690051,"NEG","False","MIN"
"4",817.563299046815,"NEG","False","MIN"
"4",1003.2077663837,"NEG","False","MIN"
"4",714.036437401902,"NEG","False","MIN"
"4",541.788223849739,"NEG","False","MIN"
"4",1174.67074013511,"NEG","False","MIN"
"4",916.087931074982,"NEG","False","MIN"
"4",1147.35570481518,"NEG","False","MIN"
"4",803.37324114579,"NEG","False","MIN"
"4",971.316623089614,"NEG","False","MIN"
"4",573.181012564693,"NEG","False","MIN"
"4",559.865278399717,"NEG","False","MIN"
"4",747.540542760617,"NEG","False","MIN"
"4",1489.28329519847,"NEG","False","MIN"
"4",796.10593745274,"NEG","False","MIN"
"4",953.662134937311,"NEG","False","MIN"
"4",835.955773148548,"NEG","False","MIN"
"4",571.95741690493,"NEG","False","MIN"
"4",1431.10065408055,"NEG","True","MAG"
"4",894.328640166285,"NEG","True","MAG"
"4",705.157701168672,"NEG","True","MAG"
"4",806.657339979814,"NEG","True","MAG"
"4",692.874215200974,"NEG","True","MAG"
"4",772.707119821448,"NEG","True","MAG"
"4",912.775045683207,"NEG","True","MAG"
"4",575.044000692458,"NEG","True","MAG"
"4",1157.66106849634,"NEG","True","MAG"
"4",1058.00989428331,"NEG","True","MAG"
"4",1439.81568570502,"NEG","True","MAG"
"4",1061.15579269832,"NEG","True","MAG"
"4",817.522764833348,"NEG","True","MAG"
"4",673.513486859919,"NEG","True","MAG"
"4",857.485165866261,"NEG","True","MAG"
"4",1085.64459014448,"NEG","True","MAG"
"4",882.002576352085,"NEG","True","MAG"
"4",903.048798748064,"NEG","True","MAG"
"4",880.188732994194,"NEG","True","MAG"
"4",682.07871598204,"NEG","True","MAG"
"4",718.10497888192,"NEG","True","MAG"
"4",702.389026546146,"NEG","True","MAG"
"4",786.72858991559,"NEG","True","MAG"
"4",1047.29472752023,"NEG","True","MAG"
"4",1080.73842132896,"NEG","True","MAG"
"4",1214.55465118661,"NEG","True","MAG"
"4",826.571162734146,"NEG","True","MAG"
"4",907.749625508005,"NEG","True","MAG"
"4",578.884880742438,"NEG","True","MAG"
"4",1236.27171161631,"NEG","True","MAG"
"4",497.049337306771,"NEG","True","MAG"
"4",647.922833248235,"NEG","True","MAG"
"4",441.141171762764,"NEG","True","MIN"
"4",783.671737850488,"NEG","True","MIN"
"4",651.324908040345,"NEG","True","MIN"
"4",1596.11668035088,"NEG","True","MIN"
"4",769.196107080733,"NEG","True","MIN"
"4",665.391770927397,"NEG","True","MIN"
"4",853.765271321886,"NEG","True","MIN"
"4",1143.60385409446,"NEG","True","MIN"
"4",840.594499595149,"NEG","True","MIN"
"4",882.480007222838,"NEG","True","MIN"
"4",1268.62018482824,"NEG","True","MIN"
"4",836.548066868147,"NEG","True","MIN"
"4",1166.49676618781,"NEG","True","MIN"
"4",822.789625223719,"NEG","True","MIN"
"4",336.695576757284,"NEG","True","MIN"
"4",848.903438162276,"NEG","True","MIN"
"4",1931.505731896,"NEG","True","MIN"
"4",942.939385447873,"NEG","True","MIN"
"4",419.541708007329,"NEG","True","MIN"
"4",1085.66193505872,"NEG","True","MIN"
"4",1043.85749608478,"NEG","True","MIN"
"4",1063.21624307158,"NEG","True","MIN"
"4",952.17624804842,"NEG","True","MIN"
"4",716.397502040024,"NEG","True","MIN"
"4",1689.4971826039,"NEG","True","MIN"
"4",489.375331276538,"NEG","True","MIN"
"4",809.622996658881,"NEG","True","MIN"
"4",1286.2187553991,"NEG","True","MIN"
"4",844.811409512785,"NEG","True","MIN"
"4",1171.55785748653,"NEG","True","MIN"
"4",738.420023078296,"NEG","True","MIN"
"4",870.029924604083,"NEG","True","MIN"
"5",1045.36814841092,"AFF","False","MAG"
"5",2462.56766905465,"AFF","False","MAG"
"5",690.746576072971,"AFF","False","MAG"
"5",1454.35227062239,"AFF","False","MAG"
"5",1103.0201271007,"AFF","False","MAG"
"5",1062.15909265942,"AFF","False","MAG"
"5",1475.8486056618,"AFF","False","MAG"
"5",1597.60472219714,"AFF","False","MAG"
"5",1517.62342667789,"AFF","False","MAG"
"5",1531.18152518148,"AFF","False","MAG"
"5",839.111703206985,"AFF","False","MAG"
"5",1239.17921374668,"AFF","False","MAG"
"5",1068.47410994933,"AFF","False","MAG"
"5",1140.552453955,"AFF","False","MAG"
"5",1412.95584778696,"AFF","False","MAG"
"5",1608.8950379984,"AFF","False","MAG"
"5",1261.44626480277,"AFF","False","MAG"
"5",2070.32428681393,"AFF","False","MAG"
"5",1474.79896435409,"AFF","False","MAG"
"5",3770.12142374958,"AFF","False","MAG"
"5",1614.91096094291,"AFF","False","MAG"
"5",1844.51810532687,"AFF","False","MAG"
"5",1693.56169377468,"AFF","False","MAG"
"5",1321.87910292315,"AFF","False","MAG"
"5",1880.76776640001,"AFF","False","MAG"
"5",966.55574520177,"AFF","False","MAG"
"5",2009.23534032123,"AFF","False","MAG"
"5",603.508788928018,"AFF","False","MAG"
"5",2539.57869991859,"AFF","False","MAG"
"5",2023.96221205493,"AFF","False","MAG"
"5",1371.36672176225,"AFF","False","MAG"
"5",1470.43928599403,"AFF","False","MAG"
"5",849.645120859069,"AFF","False","MIN"
"5",2222.18133644576,"AFF","False","MIN"
"5",3272.90084996807,"AFF","False","MIN"
"5",2164.57798678652,"AFF","False","MIN"
"5",1665.49388987842,"AFF","False","MIN"
"5",2345.20582658541,"AFF","False","MIN"
"5",2313.94366378104,"AFF","False","MIN"
"5",1145.86959102239,"AFF","False","MIN"
"5",1102.95037700814,"AFF","False","MIN"
"5",2227.47205158117,"AFF","False","MIN"
"5",2647.02083901071,"AFF","False","MIN"
"5",1359.58524351984,"AFF","False","MIN"
"5",1635.632474145,"AFF","False","MIN"
"5",1746.21255718072,"AFF","False","MIN"
"5",1997.00187937671,"AFF","False","MIN"
"5",1545.28015254692,"AFF","False","MIN"
"5",1487.75852269502,"AFF","False","MIN"
"5",1254.26591533175,"AFF","False","MIN"
"5",2004.29663565405,"AFF","False","MIN"
"5",1731.77636375857,"AFF","False","MIN"
"5",3772.25427315122,"AFF","False","MIN"
"5",1090.89512425052,"AFF","False","MIN"
"5",1198.88708985062,"AFF","False","MIN"
"5",1474.07373004376,"AFF","False","MIN"
"5",1689.92453120172,"AFF","False","MIN"
"5",1432.16621555721,"AFF","False","MIN"
"5",1430.56613331816,"AFF","False","MIN"
"5",1120.78332640417,"AFF","False","MIN"
"5",3369.8551947226,"AFF","False","MIN"
"5",3289.67901645365,"AFF","False","MIN"
"5",1310.3786279947,"AFF","False","MIN"
"5",1923.35159005796,"AFF","False","MIN"
"5",1064.92465891632,"AFF","True","MAG"
"5",2570.76893599377,"AFF","True","MAG"
"5",920.336685851776,"AFF","True","MAG"
"5",902.702020948097,"AFF","True","MAG"
"5",1691.85601141678,"AFF","True","MAG"
"5",1374.78155695146,"AFF","True","MAG"
"5",961.337204550263,"AFF","True","MAG"
"5",999.818155430629,"AFF","True","MAG"
"5",1115.01230115407,"AFF","True","MAG"
"5",1242.16608176726,"AFF","True","MAG"
"5",1155.8980782273,"AFF","True","MAG"
"5",1004.21768826359,"AFF","True","MAG"
"5",1077.06952321019,"AFF","True","MAG"
"5",1927.54011771024,"AFF","True","MAG"
"5",3924.56144290125,"AFF","True","MAG"
"5",1037.58861045764,"AFF","True","MAG"
"5",1089.72474110638,"AFF","True","MAG"
"5",881.424522470659,"AFF","True","MAG"
"5",1135.23518414404,"AFF","True","MAG"
"5",1336.51634386692,"AFF","True","MAG"
"5",1152.60638211508,"AFF","True","MAG"
"5",1081.91077479958,"AFF","True","MAG"
"5",1294.08107767132,"AFF","True","MAG"
"5",2351.80835296903,"AFF","True","MAG"
"5",1542.8243824982,"AFF","True","MAG"
"5",1169.96427732798,"AFF","True","MAG"
"5",1016.60249207823,"AFF","True","MAG"
"5",1674.00635890759,"AFF","True","MAG"
"5",2538.69164038436,"AFF","True","MAG"
"5",993.83710819607,"AFF","True","MAG"
"5",2657.81982991211,"AFF","True","MAG"
"5",1182.60018591877,"AFF","True","MAG"
"5",998.180751241186,"AFF","True","MIN"
"5",986.783894486412,"AFF","True","MIN"
"5",1125.31694357645,"AFF","True","MIN"
"5",732.58763286753,"AFF","True","MIN"
"5",1131.25492734898,"AFF","True","MIN"
"5",1663.14991732406,"AFF","True","MIN"
"5",800.809903550179,"AFF","True","MIN"
"5",871.078428981793,"AFF","True","MIN"
"5",768.606359904122,"AFF","True","MIN"
"5",1253.76347050818,"AFF","True","MIN"
"5",986.296590654817,"AFF","True","MIN"
"5",572.439560030581,"AFF","True","MIN"
"5",756.137144534229,"AFF","True","MIN"
"5",877.661421336374,"AFF","True","MIN"
"5",906.341351318473,"AFF","True","MIN"
"5",1705.86226023444,"AFF","True","MIN"
"5",777.429892716245,"AFF","True","MIN"
"5",1869.61841060515,"AFF","True","MIN"
"5",1017.07119868824,"AFF","True","MIN"
"5",1273.41083059314,"AFF","True","MIN"
"5",820.023609407303,"AFF","True","MIN"
"5",797.855477905047,"AFF","True","MIN"
"5",801.337028549986,"AFF","True","MIN"
"5",720.874252073007,"AFF","True","MIN"
"5",1016.16889603396,"AFF","True","MIN"
"5",2680.27303162388,"AFF","True","MIN"
"5",1345.49162082638,"AFF","True","MIN"
"5",808.645146664398,"AFF","True","MIN"
"5",1341.9305761962,"AFF","True","MIN"
"5",1255.38254076457,"AFF","True","MIN"
"5",1230.56629894878,"AFF","True","MIN"
"5",1186.47407878122,"AFF","True","MIN"
"5",3096.76403959538,"NEG","False","MAG"
"5",1568.81147872112,"NEG","False","MAG"
"5",2032.23022230831,"NEG","False","MAG"
"5",1174.18291757754,"NEG","False","MAG"
"5",1430.02665051399,"NEG","False","MAG"
"5",3100.15474739468,"NEG","False","MAG"
"5",1561.63149148646,"NEG","False","MAG"
"5",962.122177169281,"NEG","False","MAG"
"5",1223.80755189397,"NEG","False","MAG"
"5",2499.42145705499,"NEG","False","MAG"
"5",1131.28223231915,"NEG","False","MAG"
"5",864.47902059592,"NEG","False","MAG"
"5",3272.5427353996,"NEG","False","MAG"
"5",1623.6223602015,"NEG","False","MAG"
"5",1496.4996435679,"NEG","False","MAG"
"5",1459.1942338613,"NEG","False","MAG"
"5",808.857078684774,"NEG","False","MAG"
"5",2788.56245689196,"NEG","False","MAG"
"5",3001.00238757541,"NEG","False","MAG"
"5",1741.59161093338,"NEG","False","MAG"
"5",1243.59511018906,"NEG","False","MAG"
"5",2247.26165551588,"NEG","False","MAG"
"5",1306.56709240633,"NEG","False","MAG"
"5",1036.84419697067,"NEG","False","MAG"
"5",2131.53927611228,"NEG","False","MAG"
"5",1613.35492245486,"NEG","False","MAG"
"5",1391.67756908606,"NEG","False","MAG"
"5",1296.29638989532,"NEG","False","MAG"
"5",3288.23027334106,"NEG","False","MAG"
"5",2004.75717668941,"NEG","False","MAG"
"5",2869.19749036687,"NEG","False","MAG"
"5",2243.47885534409,"NEG","False","MAG"
"5",1295.30948643931,"NEG","False","MIN"
"5",2277.46264132948,"NEG","False","MIN"
"5",1391.93480518375,"NEG","False","MIN"
"5",1178.8067659887,"NEG","False","MIN"
"5",1763.16650492104,"NEG","False","MIN"
"5",2503.57834355631,"NEG","False","MIN"
"5",1347.24716297953,"NEG","False","MIN"
"5",1458.25082666006,"NEG","False","MIN"
"5",1684.08056139462,"NEG","False","MIN"
"5",2167.51405681535,"NEG","False","MIN"
"5",1688.42277357417,"NEG","False","MIN"
"5",1413.24065489065,"NEG","False","MIN"
"5",1221.44168935332,"NEG","False","MIN"
"5",1291.12069500264,"NEG","False","MIN"
"5",1735.4713075384,"NEG","False","MIN"
"5",2177.55939414249,"NEG","False","MIN"
"5",1641.3634300181,"NEG","False","MIN"
"5",1831.21005871218,"NEG","False","MIN"
"5",1006.22013817308,"NEG","False","MIN"
"5",1159.31218462134,"NEG","False","MIN"
"5",2925.4852897051,"NEG","False","MIN"
"5",1589.12481408852,"NEG","False","MIN"
"5",1327.89158645845,"NEG","False","MIN"
"5",1170.73543300046,"NEG","False","MIN"
"5",4580.64519016429,"NEG","False","MIN"
"5",1624.11650703867,"NEG","False","MIN"
"5",2073.28985410885,"NEG","False","MIN"
"5",1171.62238762709,"NEG","False","MIN"
"5",1041.29019248224,"NEG","False","MIN"
"5",1291.01341261187,"NEG","False","MIN"
"5",1679.92395992926,"NEG","False","MIN"
"5",1475.16684705233,"NEG","False","MIN"
"5",2074.59069322398,"NEG","True","MAG"
"5",3210.40822773857,"NEG","True","MAG"
"5",1987.56838821587,"NEG","True","MAG"
"5",1355.71592392057,"NEG","True","MAG"
"5",2765.9542642847,"NEG","True","MAG"
"5",1592.4681936764,"NEG","True","MAG"
"5",6755.68529511891,"NEG","True","MAG"
"5",1727.22470321723,"NEG","True","MAG"
"5",1489.71879002092,"NEG","True","MAG"
"5",1209.68466645872,"NEG","True","MAG"
"5",1601.22184450222,"NEG","True","MAG"
"5",1662.71974329781,"NEG","True","MAG"
"5",2037.3799126391,"NEG","True","MAG"
"5",992.237433874323,"NEG","True","MAG"
"5",1909.0202887988,"NEG","True","MAG"
"5",2196.91088581807,"NEG","True","MAG"
"5",2306.21836952635,"NEG","True","MAG"
"5",2034.13230870458,"NEG","True","MAG"
"5",1464.17003919208,"NEG","True","MAG"
"5",932.726973027289,"NEG","True","MAG"
"5",1239.05236309374,"NEG","True","MAG"
